EquipmentType;EquipmentTypeID;EquipmentID;CMMSCode;EquipmentModelType;SerialNo;PlantID;Plant;ProductionLineID;ProductionLine;Position;CategoryCode;RoleCategory;Model;Manufacturer;Condition;Process;OperationalStatus;Comments;BusinessCentre;AcquisitionDate;AcquisitionCost;Concerned;Certificat;2006;2014;CECompliant;ComplyType:;FinancialStatusDesc;CapexNo;FinancialCTSOffice;FARCode;GBV;DepreciationStartDate;DepreciationRate;DepreciationYears;InventoryValue;LeasingLessorNameDesc;LeasingContractRefDesc;LeasingAnnualFee;LeasingSaleDate;LeasingContractNo;OriginalEqptCost;CustomerDetailedName;Groupe;SellingDate;SellingAmount;FinancialInfo;
Line Machines;1;24923;PRESS_24923;;SN8913;5;Food France - Nantes;11430;573PE02;10,000;0040;Press (shell-);PD 100;Alfons-Haar;Fully Functional;EOLE;Operational;;False;05/08/2004;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;24947;PRESS_24947;;29200;5;Food France - Nantes;11430;573PE02;120,000;0041;Press (EO conversion-);ECH-125 QL-3T;Minster;Fully Functional;EOLE;Operational;;False;05/08/2004;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;25116;CMPDRY_25116;;97-187-04;5;Food France - Nantes;11430;573PE02;100,000;0050;Compound drying oven;DT 2.1.1.30-LE;Bibra;Fully Functional;EOLE;Operational;;False;05/08/2004;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;25328;BALANC_25328;;80161.27;5;Food France - Nantes;11430;573PE02;60,000;0003;Balancer;;ATIAP;Fully Functional;EOLE;Operational;;False;05/08/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;25330;ACCUMU_25330;;N/A;5;Food France - Nantes;11430;573PE02;110,000;0068;Accumulator;;ATIAP;Fully Functional;EOLE;Operational;;False;08/11/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;25423;CONVEY_25423;;;5;Food France - Nantes;11430;573PE02;130,000;0009;Conveyor;;ATIAP;Fully Functional;EOLE;Operational;;False;05/08/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;25933;CURLER_25933;;XXX;5;Food France - Nantes;11430;573PE02;30,000;0108;Curler;CUD 520;Cevolani;Fully Functional;EOLE;Operational;;False;05/08/2004;;True;;;;False;TFX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26432;VISEND_26432;;441.073;5;Food France - Nantes;11430;573PE02;90,000;0008;Vision Inspection unit (end-);CVS 2000;Sacmi;Fully Functional;EOLE;Operational;;False;13/10/2005;;True;;;;False;TFX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26452;CURLER_26452;;XXX;5;Food France - Nantes;11430;573PE02;20,000;0108;Curler;CUD 520;Cevolani;Fully Functional;EOLE;Operational;;False;13/10/2005;;True;;;;False;TFX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;2829;PRESS_2829;;578;5;Food France - Nantes;0;;0,000;0036;Press;135AP;Continental Can;Scrap/Spares Only;N/A;Surplus;;False;01/10/2003;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26453;CURLER_26453;;XXX;5;Food France - Nantes;11430;573PE02;40,000;0108;Curler;CUD 520;Cevolani;Fully Functional;EOLE;Operational;;False;13/10/2005;;True;;;;False;TFX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26454;CURLER_26454;;XXX;5;Food France - Nantes;11430;573PE02;50,000;0108;Curler;CUD 520;Cevolani;Fully Functional;EOLE;Operational;;False;13/10/2005;;True;;;;False;TFX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Quality equipment;4;47970;_47970;;608395;5;Food France - Nantes;0;;0,000;0461;Autoclave;SELECTA PRESOCLAVE-III 50 L;Thermo Fisher Scientific Messtechnik Gmbh;As New;N/A;Standalone;Autoclave MPC Grande Capacité (Classifié);False;07/05/2015;7004.35;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26602;LINER_26602;;216.S;5;Food France - Nantes;11430;573PE02;80,000;0001;Liner;55;Metalbox;Fully Functional;EOLE;Operational;;False;Unknown;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;25682;SCRSHE_25682;;624;5;Food France - Nantes;0;;0,000;0104;Scroll shear;9BSS;Metalbox;Fully Functional;N/A;Surplus;;False;05/08/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26603;OVENPR_26603;;0079;5;Food France - Nantes;11430;573PE02;160,000;0188;Oven (post repair-);MRC-450-E;Penalver;Fully Functional;EOLE;Operational;;False;01/12/1997;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;22160;VISEND_22160;;633A006;5;Food France - Nantes;0;;0,000;0008;Vision Inspection unit (end-);CVS100;Sacmi;Fully Functional;N/A;Standalone;to be installed on DD15 (Q4-2015);False;05/08/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26604;OVENPR_26604;;0077;5;Food France - Nantes;11430;573PE02;170,000;0188;Oven (post repair-);MRC-450-E;Penalver;Fully Functional;EOLE;Operational;;False;01/12/1997;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26605;OVENPR_26605;;0078;5;Food France - Nantes;11430;573PE02;180,000;0188;Oven (post repair-);MRC-450-E;Penalver;Fully Functional;EOLE;Operational;;False;01/12/1997;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;29636;FEEDST_29636;;65557/001;5;Food France - Nantes;0;;0,000;0205;Feeder (strip-);;Thomassen-Drijver;Fully Functional;N/A;Surplus;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26606;WRAPEND_26606;;109.03;5;Food France - Nantes;11430;573PE02;220,000;0034;Wrapper (end-);WEB 2714 FH;Eurotecnotool;Fully Functional;EOLE;Operational;;False;Unknown;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;40886;VISEND_40886;;21596 a/b;5;Food France - Nantes;11430;573PE02;200,000;0008;Vision Inspection unit (end-);Vis-C Ends;Ibea;As New;EOLE;Operational;;False;21/10/2009;43425;True;;True;;True;TTT;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;44910;PALLET_44910;;CRW2076;5;Food France - Nantes;11430;573PE02;230,000;0027;Palletiser;Robot L07131;Silvi;As New;EOLE;Operational;;False;17/09/2012;165000;True;;True;True;True;TTT;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48122;CONVEND_48122;;573PE02_conveyor;5;Food France - Nantes;11430;573PE02;250,000;0157;Conveyor (end-);Conveying;ATIAP;Fully Functional;EOLE;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48199;GAUGE _48199;;573PE02_quality;5;Food France - Nantes;11430;573PE02;260,000;0144;Gauge - end control;Quality line control;Crown;Fully Functional;EOLE;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;25553;FEEDST_25553;;65557/011;5;Food France - Nantes;0;;0,000;0205;Feeder (strip-);;Thomassen-Drijver;Fully Functional;N/A;Surplus;;False;05/08/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48217;DOSING_48217;;M33301802;5;Food France - Nantes;11430;573PE02;140,000;0163;Dosing unit;Promix 2KE;Graco;Fully Functional;EOLE;Operational;99EO-Promix;False;Unknown;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;50574;VISEND_50574;;22132;5;Food France - Nantes;11430;573PE02;210,000;0008;Vision Inspection unit (end-);VIS-C Ends;Ibea;As New;EOLE;Operational;;False;22/11/2017;;True;EOLE 99 - Vision IBEA;True;True;True;TTT;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;29629;FEEDST_29629;;66832;5;Food France - Nantes;0;;0,000;0205;Feeder (strip-);;Thomassen-Drijver;Fully Functional;N/A;Surplus;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;25555;FEEDST_25555;;66833;5;Food France - Nantes;0;;0,000;0205;Feeder (strip-);;Thomassen-Drijver;Fully Functional;N/A;Surplus;;False;05/08/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;29630;FEEDST_29630;;66833;5;Food France - Nantes;0;;0,000;0205;Feeder (strip-);;Thomassen-Drijver;Fully Functional;N/A;Surplus;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;29631;FEEDST_29631;;66834;5;Food France - Nantes;0;;0,000;0205;Feeder (strip-);;Thomassen-Drijver;Fully Functional;N/A;Surplus;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;22153;VISEND_22153;;470A002;5;Food France - Nantes;11432;573PE04;80,000;0008;Vision Inspection unit (end-);CVS 2000;Sacmi;Fully Functional;EOLE;Operational;;False;05/08/2004;;True;;;;False;TFX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;29634;FEEDST_29634;;66837;5;Food France - Nantes;0;;0,000;0205;Feeder (strip-);;Thomassen-Drijver;Fully Functional;N/A;Surplus;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;29635;FEEDST_29635;;66838;5;Food France - Nantes;0;;0,000;0205;Feeder (strip-);;Thomassen-Drijver;Fully Functional;N/A;Surplus;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;24897;PRESS_24897;;XXX;5;Food France - Nantes;11432;573PE04;20,000;0040;Press (shell-);314;Metalbox;Fully Functional;EOLE;Operational;;False;05/08/2004;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48038;CTRSYS_48038;;573CL01_line control;5;Food France - Nantes;11398;573CL01;120,000;0146;Control system;Main Electrical Cabin;Crown;Fully Functional;Coil Shear;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48039;CTRSYS_48039;;573CL02_line control;5;Food France - Nantes;11399;573CL02;120,000;0146;Control system;Main Electrical Cabin;Crown;Fully Functional;Coil Shear;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Quality equipment;4;45412;_45412;;73 & 83 Eole;5;Food France - Nantes;0;;0,000;0467;Strip measuring gauge;ZM 370;Mawag;Fully Functional;N/A;Standalone;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Quality equipment;4;45415;_45415;;73 Eole;5;Food France - Nantes;0;;0,000;0477;Pop and tear gauge;PAT - 1000;Kuhnke;Fully Functional;N/A;Standalone;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Quality equipment;4;45401;_45401;;73 Eole - 15 lanes;5;Food France - Nantes;0;;0,000;0479;Leak tester;Zyglo UV dye penetrant with vacuum table;Unknown;Fully Functional;N/A;Standalone;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Quality equipment;4;47969;_47969;;7-6066-14;5;Food France - Nantes;0;;0,000;0461;Autoclave;SANOCLAV AUTO 20L 4BAR;Thermo Fisher Scientific Messtechnik Gmbh;Fully Functional;N/A;Standalone;Sanoclave For MTD-EOLE;False;11/06/2014;4615.97;False;;;;True;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48040;CTRSYS_48040;;573CL03_line control;5;Food France - Nantes;11400;573CL03;120,000;0146;Control system;Main Electrical Cabin;Crown;Fully Functional;Coil Shear;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48041;CTRSYS_48041;;573LA01_line control;5;Food France - Nantes;11405;573LA01;90,000;0146;Control system;Main Electrical Cabin;Crown;Fully Functional;Coating;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48042;CTRSYS_48042;;573LA02_line control;5;Food France - Nantes;11406;573LA02;17,000;0146;Control system;Main Electrical Cabin;Crown;Fully Functional;Coating;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48043;CTRSYS_48043;;573LA03_line control;5;Food France - Nantes;11407;573LA03;60,000;0146;Control system;Main Electrical Cabin;Crown;Fully Functional;Coating;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48044;CTRSYS_48044;;573LA04_line control;5;Food France - Nantes;11408;573LA04;14,000;0146;Control system;Main Electrical Cabin;Crown;Fully Functional;Coating;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48045;CTRSYS_48045;;573PD05_line control;5;Food France - Nantes;11409;573PD05;70,000;0146;Control system;Main Electrical Cabin;Crown;Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48046;CTRSYS_48046;;573PD06_line control;5;Food France - Nantes;11410;573PD06;50,000;0146;Control system;Main Electrical Cabin;Crown;Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48047;CTRSYS_48047;;573PD07_line control;5;Food France - Nantes;11411;573PD07;50,000;0146;Control system;Main Electrical Cabin;Crown;Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48048;CTRSYS_48048;;573PD08_line control;5;Food France - Nantes;11412;573PD08;80,000;0146;Control system;Main Electrical Cabin;Crown;Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48049;CTRSYS_48049;;573PD09_line control;5;Food France - Nantes;11413;573PD09;70,000;0146;Control system;Main Electrical Cabin;Crown;Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Quality equipment;4;45411;_45411;;83 Eole;5;Food France - Nantes;0;;0,000;0477;Pop and tear gauge;PAT - 1000;Kuhnke;Fully Functional;N/A;Standalone;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Quality equipment;4;45402;_45402;;83 Eole - 15 lanes;5;Food France - Nantes;0;;0,000;0479;Leak tester;Zyglo UV dye penetrant with vacuum table;Unknown;Fully Functional;N/A;Standalone;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48050;CTRSYS_48050;;573PD10_line control;5;Food France - Nantes;12351;573PD10;50,000;0146;Control system;Main Electrical Cabin;Crown;Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48051;CTRSYS_48051;;573PD11_line control;5;Food France - Nantes;11414;573PD11;100,000;0146;Control system;Main Electrical Cabin;Crown;Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48052;CTRSYS_48052;;573PD12_line control;5;Food France - Nantes;11415;573PD12;80,000;0146;Control system;Main Electrical Cabin;Crown;Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48053;CTRSYS_48053;;573PD13_line control;5;Food France - Nantes;11416;573PD13;60,000;0146;Control system;Main Electrical Cabin;Crown;Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48054;CTRSYS_48054;;573PD14_line control;5;Food France - Nantes;11417;573PD14;90,000;0146;Control system;Main Electrical Cabin;Crown;Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48055;CTRSYS_48055;;573PD15_line control;5;Food France - Nantes;12352;573PD15;90,000;0146;Control system;Main Electrical Cabin;Crown;Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48056;CTRSYS_48056;;573PD19_line control;5;Food France - Nantes;11421;573PD19;50,000;0146;Control system;Main Electrical Cabin;Crown;Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48057;CTRSYS_48057;;573PD20_line control;5;Food France - Nantes;14;573PD20;50,000;0146;Control system;Main Electrical Cabin;Crown;Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48058;CTRSYS_48058;;573PD21_line control;5;Food France - Nantes;11423;573PD22;60,000;0146;Control system;Main Electrical Cabin;Crown;Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48059;CTRSYS_48059;;573PD23_line control;5;Food France - Nantes;11424;573PD23;50,000;0146;Control system;Main Electrical Cabin;Crown;Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;26673;PACKER_26673;;899-10&11;5;Food France - Nantes;0;;0,000;0007;Packer;Sacoba;Fleetwood;Scrap/Spares Only;N/A;Surplus;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48060;CTRSYS_48060;;573PD24_line control;5;Food France - Nantes;11425;573PD24;80,000;0146;Control system;Main Electrical Cabin;Crown;Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48061;CTRSYS_48061;;573PD25_line control;5;Food France - Nantes;11426;573PD25;100,000;0146;Control system;Main Electrical Cabin;Crown;Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48062;CTRSYS_48062;;573PD26_line control;5;Food France - Nantes;11427;573PD26;100,000;0146;Control system;Main Electrical Cabin;Crown;Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48063;CTRSYS_48063;;573PD27_line control;5;Food France - Nantes;11428;573PD27;110,000;0146;Control system;Main Electrical Cabin;Crown;Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;24937;PRESS_24937;;29412;5;Food France - Nantes;11432;573PE04;110,000;0041;Press (EO conversion-);EC 100-QL-3T;Minster;Fully Functional;EOLE;Operational;;False;05/08/2004;;True;EOLE 73 - Presse MINSTER ;True;True;True;TTT;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48065;CTRSYS_48065;;573PD28_line control;5;Food France - Nantes;19858;573PD28;130,000;0146;Control system;Main Electrical Cabin;Crown;Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48066;CTRSYS_48066;;573PDSL12&13_line co;5;Food France - Nantes;2121;573PDSL12&13;50,000;0146;Control system;Main Electrical Cabin;Crown;Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48067;CTRSYS_48067;;573PDSL5&6_line cont;5;Food France - Nantes;2131;573PDSL5&6;50,000;0146;Control system;Main Electrical Cabin;Crown;Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48068;CTRSYS_48068;;573PDSL7&8_line cont;5;Food France - Nantes;2123;573PDSL7&8;60,000;0146;Control system;Main Electrical Cabin;Crown;Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48069;CTRSYS_48069;;573PDSL9&10_line con;5;Food France - Nantes;279;573PDSLVISMAE9&10;50,000;0146;Control system;Main Electrical Cabin;Crown;Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48070;CTRSYS_48070;;573PDSL19&20_line co;5;Food France - Nantes;2122;573PDSL19&20;50,000;0146;Control system;Main Electrical Cabin;Crown;Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48071;CTRSYS_48071;;573SC31_line control;5;Food France - Nantes;11442;573SC31;40,000;0146;Control system;Main Electrical Cabin;Crown;Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48072;CTRSYS_48072;;573SC33_line control;5;Food France - Nantes;11444;573SC33;13,000;0146;Control system;Main Electrical Cabin;Crown;Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48073;CTRSYS_48073;;573SCSL5&6_line cont;5;Food France - Nantes;248;573SCSL5&6;40,000;0146;Control system;Main Electrical Cabin;Crown;Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48074;CTRSYS_48074;;573SCSL7&8_line cont;5;Food France - Nantes;249;573SCSL7&8;40,000;0146;Control system;Main Electrical Cabin;Crown;Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48075;CTRSYS_48075;;573SCSL9&10_line con;5;Food France - Nantes;2124;573SCSL9&10;30,000;0146;Control system;Main Electrical Cabin;Crown;Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48076;CTRSYS_48076;;573SCSL12&13_line co;5;Food France - Nantes;250;573SCSL12&13;40,000;0146;Control system;Main Electrical Cabin;Crown;Fully Functional;End Assembly;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48077;CTRSYS_48077;;573PE01_line control;5;Food France - Nantes;11429;573PE01;230,000;0146;Control system;Main Electrical Cabin;Crown;Fully Functional;EOLE;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48078;CTRSYS_48078;;573PE02_line control;5;Food France - Nantes;11430;573PE02;240,000;0146;Control system;Main Electrical Cabin;Crown;Fully Functional;EOLE;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;25111;CMPDRY_25111;;96-167-04;5;Food France - Nantes;0;;0,000;0050;Compound drying oven;DT 2.1.1.20-LE;Bibra;Fully Functional;N/A;Standalone;;False;05/08/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48079;CTRSYS_48079;;573PE04_line control;5;Food France - Nantes;11432;573PE04;210,000;0146;Control system;Main Electrical Cabin;Crown;Fully Functional;EOLE;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48080;CTRSYS_48080;;573PM50_line control;5;Food France - Nantes;11433;573PM50;180,000;0146;Control system;Main Electrical Cabin;Crown;Fully Functional;Ends Multi Die;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48081;CTRSYS_48081;;573PM51_line control;5;Food France - Nantes;11434;573PM51;220,000;0146;Control system;Main Electrical Cabin;Crown;Fully Functional;Ends Multi Die;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48082;CTRSYS_48082;;573PM52_line control;5;Food France - Nantes;11435;573PM52;220,000;0146;Control system;Main Electrical Cabin;Crown;Fully Functional;Ends Multi Die;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;48083;CTRSYS_48083;;573PM53_line control;5;Food France - Nantes;11436;573PM53;280,000;0146;Control system;Main Electrical Cabin;Crown;Fully Functional;Ends Multi Die;Operational;;False;Unknown;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;22156;VISEND_22156;;96-173-04;5;Food France - Nantes;0;;0,000;0008;Vision Inspection unit (end-);CVS 200;Sacmi;Scrap/Spares Only;N/A;Surplus;;False;05/08/2004;;False;;;;False;FXX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;25115;CMPDRY_25115;;98-224-04;5;Food France - Nantes;11432;573PE04;90,000;0050;Compound drying oven;DT 2.1.1.30 LE;Bibra;Fully Functional;EOLE;Operational;;False;05/08/2004;;True;;False;;True;TTF;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
Line Machines;1;25709;SCRSHE_25709;;XXX;5;Food France - Nantes;11432;573PE04;10,000;0104;Scroll shear;BMI-LA-9069A;Carnaud;Fully Functional;EOLE;Operational;;False;05/08/2004;;True;;;;False;TFX;;;;;;Unknown;;;;;;;Unknown;;;;-;Unknown;;;
